randid,start_date,duration,event_observed,NOAAClimRegion,TempZone,HumidZone,bin_PlantSize_kW,plant_age_months,active_snow_tickets,snow_bin_ticket_minutes,snow_affected_assets,snow_production_level,snow_value_mm,total_daily_snow_mm,low_irradiation,cumulative_snow_mm,hurr_bin_ticket_minutes,hurr_affected_assets,hurr_production_level,HurricanePrep,HurricanePostInspection,hurricane,nearest_hurricane,wind_speed_mean,rain_value_mm,nearest_rain,storm_active_tickets,storm_bin_ticket_minutes,storm_affected_assets,storm_production_level,lightning,storm,duration_minutes_storm,nearest_storm,flood,duration_minutes_flood,nearest_flood,rain,weather_onset
C3S34,2019-04-07,11,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.878890577677333,6.96617321204252,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-08,10,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.55038266744922,4.60534532400826,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-09,9,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.63634228396012,0.0,1,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S34,2019-04-10,8,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,103.167274014486,103.167274014486,1,0.0,,,Unknown,No,No,0.0,354,0.679105085265211,0.0,2,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S34,2019-04-11,7,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,98.4209374676415,208.933529789474,1,0.0,,,Unknown,No,No,0.0,354,1.34640800767878,21.1574840906705,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-12,6,1,Upper Midwest,T4,H4,small,4.0,Yes,Majority,Facility,Full,32.7090820603602,139.456333343251,1,0.0,,,Unknown,No,No,0.0,354,0.629861479796955,8.30343028471855,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-13,5,1,Upper Midwest,T4,H4,small,4.0,No,,,Unknown,2.19885942608588,37.3347094418687,0,0.0,,,Unknown,No,No,0.0,354,1.23330240946691,2.58434620972782,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-19,4,1,Upper Midwest,T4,H4,small,4.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.703186771828898,0.0049028079495382,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-21,2,1,Upper Midwest,T4,H4,small,4.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.16454742936735,0.10675465561817,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-22,1,1,Upper Midwest,T4,H4,small,4.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.56879534631099,3.22374584309918,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S34,2019-04-25,2,1,Upper Midwest,T4,H4,small,4.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.01970737201063,0.0070399922916793,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S343,2018-08-01,10,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.08386658628276,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-02,9,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.06002907680063,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-03,8,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.01355899682061,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-04,7,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.34487739259189,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-05,6,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.31285244084702,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-06,5,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.76596869448585,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-07,4,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.86626447556122,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-08,3,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.10442836121649,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-09,2,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.88921599959842,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-10,1,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.48456594856572,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-12,12,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.867117904589788,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-08-13,11,1,Northeast,T4,H4,medium,7.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.806551740098757,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-10-27,14,1,Northeast,T4,H4,medium,10.0,Yes,Partial,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.59218078791157,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-22,8,1,Northeast,T4,H4,medium,12.0,Yes,Partial,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.30324718577594,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-23,7,1,Northeast,T4,H4,medium,12.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.873410974898201,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-24,6,1,Northeast,T4,H4,medium,12.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.878622028756767,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-25,5,1,Northeast,T4,H4,medium,12.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.861481274250427,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-26,4,1,Northeast,T4,H4,medium,12.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.14777089411723,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2018-12-27,3,1,Northeast,T4,H4,medium,12.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.33993709554055,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-11,5,1,Northeast,T4,H4,medium,13.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.04250916264347,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-12,4,1,Northeast,T4,H4,medium,13.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.849359600297736,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-13,3,1,Northeast,T4,H4,medium,13.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.70933582612007,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-14,2,1,Northeast,T4,H4,medium,13.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.35248122040383,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-15,1,1,Northeast,T4,H4,medium,13.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.77290105779356,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-22,10,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.39693103886944,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-23,9,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.501300972319753,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-24,8,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.95306804079761,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-25,7,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Facility,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.5091886961833,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-26,6,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Facility,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,3.33859655691499,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-27,5,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.08277469970169,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-02-28,4,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.44390447623245,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-01,3,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.07253310024316,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-02,2,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.883274224416063,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-03,1,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.968508447696354,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-08,8,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.70110305784185,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-09,7,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.26038322836789,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-10,6,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.91115191616663,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-11,5,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,3.06642589395227,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-12,4,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.92751962223289,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-13,3,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-14,2,1,Northeast,T4,H4,medium,14.0,Yes,Majority,"Facility, Tracker",Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-15,1,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.52088555532765,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-20,8,1,Northeast,T4,H4,medium,14.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.63258184924359,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-21,7,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.89648311007763,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-22,6,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.55826042169297,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-23,5,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,2.45805414402874,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-24,4,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.59913440344643,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-25,3,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.73551879960865,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-26,2,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.65395878768627,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-03-27,1,1,Northeast,T4,H4,medium,15.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.57755354867415,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-04-24,2,1,Northeast,T4,H4,medium,16.0,Yes,Majority,Tracker,Partial,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,2.33524780336049,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S343,2019-04-25,1,1,Northeast,T4,H4,medium,16.0,Yes,Majority,Tracker,Partial,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,0.762502649278964,0.0,169,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,0.0,1
C3S35,2018-08-31,41,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,1.50886959036885,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-02,39,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,0.0188047998190107,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-03,38,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,4.8347032286072,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-04,37,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,2.94646407435981,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-05,36,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,36.0678782816153,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-18,23,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,32.1557134445295,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-19,22,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,2.75327039291415,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-20,21,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,14.5631014220682,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-21,20,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.0,83.352705425815,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-25,16,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.50195514019465,7.51776235494842,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-09-26,15,1,Upper Midwest,T4,H4,small,0.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.39200145486568,1.13638798696477,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-02,9,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.51910986737696,8.45762388900226,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-03,8,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,5.04011916802226,0.288668803919642,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-04,7,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,0,0.0,,,Unknown,No,No,0.0,354,1.57530371795491,8.62053938832882,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-05,6,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.81699522511191,11.044438521008,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-06,5,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.4405311724264,0.852979209496229,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-08,3,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,0.868084898562448,4.79269925252668,0,No,,,Unknown,0,0.0,0,2420,0.0,0,2255,1.0,1
C3S35,2018-10-09,2,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.22385087081665,9.15313243392586,0,No,,,Unknown,0,0.0,0,2420,1.0,420,0,1.0,1
C3S35,2018-10-10,1,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.10081660366624,34.0636086618908,0,No,,,Unknown,0,0.0,0,2420,1.0,1080,0,1.0,1
C3S35,2018-10-14,1,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,7.44874466903079,7.44874466903079,1,0.0,,,Unknown,No,No,0.0,354,1.39258457595961,0.0014016000121845,0,No,,,Unknown,0,0.0,0,2420,0.0,0,4,1.0,1
C3S35,2018-10-27,1,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.38983955313257,9.43004304839384,0,No,,,Unknown,0,0.0,0,2420,0.0,0,17,1.0,1
C3S35,2018-10-29,137,1,Upper Midwest,T4,H4,small,1.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.47154323198507,1.61499996638348,0,No,,,Unknown,0,0.0,0,2420,0.0,0,19,1.0,1
C3S35,2018-11-04,131,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.68379507393975,5.97935598633663,0,No,,,Unknown,0,0.0,0,2420,0.0,0,25,1.0,1
C3S35,2018-11-05,130,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.55909706425668,4.09564621403647,0,No,,,Unknown,0,0.0,0,2420,0.0,0,26,1.0,1
C3S35,2018-11-06,129,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,2.79327925088655,2.79327925088655,1,0.0,,,Unknown,No,No,0.0,354,1.87599116596454,13.4217697804198,0,No,,,Unknown,0,0.0,0,2420,0.0,0,27,1.0,1
C3S35,2018-11-07,128,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,12.104210087175,12.104210087175,1,0.0,,,Unknown,No,No,0.0,354,2.35378123609723,2.31573036491483,0,No,,,Unknown,0,0.0,0,2420,0.0,0,28,1.0,1
C3S35,2018-11-09,126,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,8.96416726310948,39.5475094308543,1,0.0,,,Unknown,No,No,0.0,354,2.30120811989996,2.45170480380041,0,No,,,Unknown,0,0.0,0,2420,0.0,0,30,1.0,1
C3S35,2018-11-10,125,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,0.0,29.4668814317604,1,0.0,,,Unknown,No,No,0.0,354,1.73698363383716,5.84000027739074e-05,0,No,,,Unknown,0,0.0,0,2420,0.0,0,31,1.0,1
C3S35,2018-11-11,124,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.91762257964405,0.372540788266955,0,No,,,Unknown,0,0.0,0,2420,0.0,0,32,1.0,1
C3S35,2018-11-16,119,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,2.79327925088655,2.79327925088655,1,0.0,,,Unknown,No,No,0.0,354,1.77722863076527,0.164890402779796,0,No,,,Unknown,0,0.0,0,2420,0.0,0,37,1.0,1
C3S35,2018-11-17,118,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,2.82800792367917,10.6088963846885,1,0.0,,,Unknown,No,No,0.0,354,1.45409404342915,0.686471208903153,0,No,,,Unknown,0,0.0,0,2420,0.0,0,38,1.0,1
C3S35,2018-11-24,111,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,0.0,0.0,1,0.0,,,Unknown,No,No,0.0,354,1.81824475784265,7.5178016321511,0,No,,,Unknown,0,0.0,0,2420,0.0,0,45,1.0,1
C3S35,2018-11-29,106,1,Upper Midwest,T4,H4,small,2.0,No,,,Unknown,23.6018322555671,75.8137004588141,1,0.0,,,Unknown,No,No,0.0,354,1.93115365135126,5.38983020797859,0,No,,,Unknown,0,0.0,0,2420,0.0,0,50,1.0,1
C3S35,2018-12-01,104,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,54.0033988504733,58.8853020306354,1,0.0,,,Unknown,No,No,0.0,354,2.34084225182635,0.0587151990534177,0,No,,,Unknown,0,0.0,0,2420,0.0,0,52,1.0,1
C3S35,2018-12-02,103,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,17.9974283961827,78.9415877500188,1,0.0,,,Unknown,No,No,0.0,354,2.31449016625912,5.67632313067978,0,No,,,Unknown,0,0.0,0,2420,0.0,0,53,1.0,1
C3S35,2018-12-03,102,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,1.22623103160045,25.033058336594,1,0.0,,,Unknown,No,No,0.0,354,1.18515932183269,0.0049055999338674,0,No,,,Unknown,0,0.0,0,2420,0.0,0,54,1.0,1
C3S35,2018-12-23,82,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,0.0,19.0111711948063,1,0.0,,,Unknown,No,No,0.0,354,2.07419340496111,0.293931189029537,0,No,,,Unknown,0,0.0,0,2420,0.0,0,74,1.0,1
C3S35,2018-12-27,78,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,15.9285664117362,81.3518723039235,1,0.0,,,Unknown,No,No,0.0,354,2.67416540208009,15.8206563544627,0,No,,,Unknown,0,0.0,0,2420,0.0,0,78,1.0,1
C3S35,2018-12-28,77,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,4.87998659294433,18.966533930822,1,0.0,,,Unknown,No,No,0.0,354,2.83357191548739,19.7562561930768,0,No,,,Unknown,0,0.0,0,2420,0.0,0,79,1.0,1
C3S35,2018-12-29,76,1,Upper Midwest,T4,H4,small,3.0,No,,,Unknown,2.79327925088655,29.9959113288596,1,0.0,,,Unknown,No,No,0.0,354,1.44961331152744,1.59771357048777,0,No,,,Unknown,0,0.0,0,2420,0.0,0,80,1.0,1
